X(nmi),Y(nmi),MCI_2010 POP,MCI_2010 HU
-0.48,10.72,1,1
-0.4,10.72,1,1
-0.32,10.72,1,1
-0.24,10.72,1,1
-0.16,10.72,1,1
-0.08,10.72,1,1
0,10.72,1,1
0.08,10.72,1,1
0.16,10.72,1,1
0.24,10.72,1,1
0.32,10.72,1,1
0.4,10.72,1,1
0.48,10.72,1,1
0.56,10.72,1,1
0.64,10.72,1,1
0.72,10.72,1,1
0.8,10.72,1,1
0.88,10.72,1,1
0.96,10.72,1,1
1.04,10.72,1,1
1.12,10.72,1,1
1.2,10.72,1,1
1.28,10.72,1,1
1.36,10.72,1,1
1.44,10.72,1,1
1.52,10.72,1,1
1.6,10.72,1,1
1.68,10.72,1,1
1.76,10.72,1,1
1.84,10.72,1,1
1.92,10.72,1,1
2,10.72,1,1
2.08,10.72,1,1
2.16,10.72,1,1
2.24,10.72,1,1
2.32,10.72,1,1
2.4,10.72,1,1
2.48,10.72,1,1
2.56,10.72,1,1
2.64,10.72,1,1
2.72,10.72,1,1
2.8,10.72,1,1
2.88,10.72,1,1
2.96,10.72,1,1
3.04,10.72,1,1
3.12,10.72,1,1
3.2,10.72,1,1
3.28,10.72,1,1
3.36,10.72,1,1
3.44,10.72,1,1
3.52,10.72,1,1
3.6,10.72,1,1
3.68,10.72,1,1
3.76,10.72,1,1
3.84,10.72,1,1
3.92,10.72,1,1
4,10.72,1,1
4.08,10.72,1,1
4.16,10.72,1,1
4.24,10.72,1,1
4.32,10.72,1,1
4.4,10.72,1,1
4.48,10.72,1,1
4.56,10.72,1,1
4.64,10.72,1,1
4.72,10.72,1,1
4.8,10.72,1,1
4.88,10.72,1,1
4.96,10.72,1,1
5.04,10.72,1,1
5.12,10.72,1,1
5.2,10.72,1,1
5.28,10.72,1,1
5.36,10.72,1,1
5.44,10.72,1,1
5.52,10.72,1,1
5.6,10.72,1,1
5.68,10.72,1,1
5.76,10.72,1,1
5.84,10.72,1,1
5.92,10.72,1,1
6,10.72,1,1
6.08,10.72,1,1
6.16,10.72,1,1
6.24,10.72,1,1
6.32,10.72,1,1
6.4,10.72,1,1
6.48,10.72,1,1
6.56,10.72,1,1
6.64,10.72,1,1
6.72,10.72,1,1
6.8,10.72,1,1
6.88,10.72,1,1
6.96,10.72,1,1
7.04,10.72,1,1
7.12,10.72,1,1
7.2,10.72,1,1
7.28,10.72,1,1
7.36,10.72,1,1
7.44,10.72,1,1
7.52,10.72,1,1
7.6,10.72,1,1
7.68,10.72,1,1
7.76,10.72,1,1
7.84,10.72,1,1
7.92,10.72,1,1
8,10.72,1,1
8.08,10.72,1,1
8.16,10.72,1,1
8.24,10.72,1,1
8.32,10.72,1,1
8.4,10.72,1,1
8.48,10.72,1,1
8.56,10.72,1,1
8.64,10.72,1,1
8.72,10.72,1,1
8.8,10.72,1,1
8.88,10.72,1,1
8.96,10.72,1,1
9.04,10.72,1,1
9.12,10.72,1,1
9.2,10.72,1,1
9.28,10.72,1,1
9.36,10.72,1,1
9.44,10.72,1,1
9.52,10.72,1,1
9.6,10.72,1,1
9.68,10.72,1,1
9.76,10.72,1,1
9.84,10.72,1,1
9.92,10.72,1,1
10,10.72,1,1
10.08,10.72,1,1
10.16,10.72,1,1
10.24,10.72,1,1
10.32,10.72,1,1
10.4,10.72,1,1
10.48,10.72,1,1
10.56,10.72,1,1
10.64,10.72,1,1
10.72,10.72,1,1
10.8,10.72,1,1
10.88,10.72,1,1
10.96,10.72,1,1
11.04,10.72,1,1
11.12,10.72,1,1
11.2,10.72,1,1
11.28,10.72,1,1
11.36,10.72,1,1
11.44,10.72,1,1
11.52,10.72,1,1
11.6,10.72,1,1
11.68,10.72,1,1
11.76,10.72,1,1
11.84,10.72,1,1
11.92,10.72,1,1
12,10.72,1,1
12.08,10.72,1,1
12.16,10.72,1,1
12.24,10.72,1,1
12.32,10.72,1,1
12.4,10.72,1,1
12.48,10.72,1,1
12.56,10.72,1,1
12.64,10.72,1,1
12.72,10.72,1,1
12.8,10.72,1,1
12.88,10.72,1,1
12.96,10.72,1,1
13.04,10.72,1,1
13.12,10.72,1,1
13.2,10.72,1,1
13.28,10.72,1,1
13.36,10.72,1,1
13.44,10.72,1,1
13.52,10.72,1,1
13.6,10.72,1,1
13.68,10.72,1,1
13.76,10.72,1,1
13.84,10.72,1,1
13.92,10.72,1,1
14,10.72,1,1
14.08,10.72,1,1
14.16,10.72,1,1
14.24,10.72,1,1
14.32,10.72,1,1
14.4,10.72,1,1
14.48,10.72,1,1
14.56,10.72,1,1
14.64,10.72,1,1
14.72,10.72,1,1
14.8,10.72,1,1
14.88,10.72,1,1
14.96,10.72,1,1
15.04,10.72,1,1
15.12,10.72,1,1
15.2,10.72,1,1
15.28,10.72,1,1
15.36,10.72,1,1
15.44,10.72,1,1
15.52,10.72,1,1
15.6,10.72,1,1
15.68,10.72,1,1
15.76,10.72,1,1
15.84,10.72,1,1
15.92,10.72,1,1
16,10.72,1,1
-16,10.8,1,1
-15.92,10.8,1,1
-15.84,10.8,1,1
-15.76,10.8,1,1
-15.68,10.8,1,1
-15.6,10.8,1,1
-15.52,10.8,1,1
-15.44,10.8,1,1
-15.36,10.8,1,1
-15.28,10.8,1,1
-15.2,10.8,1,1
-15.12,10.8,1,1
-15.04,10.8,1,1
-14.96,10.8,1,1
-14.88,10.8,1,1
-14.8,10.8,1,1
-14.72,10.8,1,1
-14.64,10.8,1,1
-14.56,10.8,1,1
-14.48,10.8,1,1
-14.4,10.8,1,1
-14.32,10.8,1,1
-14.24,10.8,1,1
-14.16,10.8,1,1
-14.08,10.8,1,1
-14,10.8,1,1
-13.92,10.8,1,1
-13.84,10.8,1,1
-13.76,10.8,1,1
-13.68,10.8,1,1
-13.6,10.8,1,1
-13.52,10.8,1,1
-13.44,10.8,1,1
-13.36,10.8,1,1
-13.28,10.8,1,1
-13.2,10.8,1,1
-13.12,10.8,1,1
-13.04,10.8,1,1
-12.96,10.8,1,1
-12.88,10.8,1,1
-12.8,10.8,1,1
-12.72,10.8,1,1
-12.64,10.8,1,1
-12.56,10.8,1,1
-12.48,10.8,1,1
-12.4,10.8,1,1
-12.32,10.8,1,1
-12.24,10.8,1,1
-12.16,10.8,1,1
-12.08,10.8,1,1
-12,10.8,1,1
-11.92,10.8,1,1
-11.84,10.8,1,1
-11.76,10.8,1,1
-11.68,10.8,1,1
-11.6,10.8,1,1
-11.52,10.8,1,1
-11.44,10.8,1,1
-11.36,10.8,1,1
-11.28,10.8,1,1
-11.2,10.8,1,1
-11.12,10.8,1,1
-11.04,10.8,1,1
-10.96,10.8,1,1
-10.88,10.8,1,1
-10.8,10.8,1,1
-10.72,10.8,1,1
-10.64,10.8,1,1
-10.56,10.8,1,1
-10.48,10.8,1,1
-10.4,10.8,1,1
-10.32,10.8,1,1
-10.24,10.8,1,1
-10.16,10.8,1,1
-10.08,10.8,1,1
-10,10.8,1,1
-9.92,10.8,1,1
-9.84,10.8,1,1
-9.76,10.8,1,1
-9.68,10.8,1,1
-9.6,10.8,1,1
-9.52,10.8,1,1
-9.44,10.8,1,1
-9.36,10.8,1,1
-9.28,10.8,1,1
-9.2,10.8,1,1
-9.12,10.8,1,1
-9.04,10.8,1,1
-8.96,10.8,1,1
-8.88,10.8,1,1
-8.8,10.8,1,1
-8.72,10.8,1,1
-8.64,10.8,1,1
-8.56,10.8,1,1
-8.48,10.8,1,1
-8.4,10.8,1,1
-8.32,10.8,1,1
-8.24,10.8,1,1
-8.16,10.8,1,1
-8.08,10.8,1,1
-8,10.8,1,1
-7.92,10.8,1,1
-7.84,10.8,1,1
-7.76,10.8,1,1
-7.68,10.8,1,1
-7.6,10.8,1,1
-7.52,10.8,1,1
-7.44,10.8,1,1
-7.36,10.8,1,1
-7.28,10.8,1,1
-7.2,10.8,1,1
-7.12,10.8,1,1
-7.04,10.8,1,1
-6.96,10.8,1,1
-6.88,10.8,1,1
-6.8,10.8,1,1
-6.72,10.8,1,1
-6.64,10.8,1,1
-6.56,10.8,1,1
-6.48,10.8,1,1
-6.4,10.8,1,1
-6.32,10.8,1,1
-6.24,10.8,1,1
-6.16,10.8,1,1
-6.08,10.8,1,1
-6,10.8,1,1
-5.92,10.8,1,1
-5.84,10.8,1,1
-5.76,10.8,1,1
-5.68,10.8,1,1
-5.6,10.8,1,1
-5.52,10.8,1,1
-5.44,10.8,1,1
-5.36,10.8,1,1
-5.28,10.8,1,1
-5.2,10.8,1,1
-5.12,10.8,1,1
-5.04,10.8,1,1
-4.96,10.8,1,1
-4.88,10.8,1,1
-4.8,10.8,1,1
-4.72,10.8,1,1
-4.64,10.8,1,1
-4.56,10.8,1,1
-4.48,10.8,1,1
-4.4,10.8,1,1
-4.32,10.8,1,1
-4.24,10.8,1,1
-4.16,10.8,1,1
-4.08,10.8,1,1
-4,10.8,1,1
-3.92,10.8,1,1
-3.84,10.8,1,1
-3.76,10.8,1,1
-3.68,10.8,1,1
-3.6,10.8,1,1
-3.52,10.8,1,1
-3.44,10.8,1,1
-3.36,10.8,1,1
-3.28,10.8,1,1
-3.2,10.8,1,1
-3.12,10.8,1,1
-3.04,10.8,1,1
-2.96,10.8,1,1
-2.88,10.8,1,1
-2.8,10.8,1,1
-2.72,10.8,1,1
-2.64,10.8,1,1
-2.56,10.8,1,1
-2.48,10.8,1,1
-2.4,10.8,1,1
-2.32,10.8,1,1
-2.24,10.8,1,1
-2.16,10.8,1,1
-2.08,10.8,1,1
-2,10.8,1,1
-1.92,10.8,1,1
-1.84,10.8,1,1
-1.76,10.8,1,1
-1.68,10.8,1,1
-1.6,10.8,1,1
-1.52,10.8,1,1
-1.44,10.8,1,1
-1.36,10.8,1,1
-1.28,10.8,1,1
-1.2,10.8,1,1
-1.12,10.8,1,1
-1.04,10.8,1,1
-0.96,10.8,1,1
-0.88,10.8,1,1
-0.8,10.8,1,1
-0.72,10.8,1,1
-0.64,10.8,1,1
-0.56,10.8,1,1
-0.48,10.8,1,1
-0.4,10.8,1,1
-0.32,10.8,1,1
-0.24,10.8,1,1
-0.16,10.8,1,1
-0.08,10.8,1,1
0,10.8,1,1
0.08,10.8,1,1
0.16,10.8,1,1
0.24,10.8,1,1
0.32,10.8,1,1
0.4,10.8,1,1
0.48,10.8,1,1
0.56,10.8,1,1
0.64,10.8,1,1
0.72,10.8,1,1
0.8,10.8,1,1
0.88,10.8,1,1
0.96,10.8,1,1
1.04,10.8,1,1
1.12,10.8,1,1
1.2,10.8,1,1
1.28,10.8,1,1
1.36,10.8,1,1
1.44,10.8,1,1
1.52,10.8,1,1
1.6,10.8,1,1
1.68,10.8,1,1
1.76,10.8,1,1
1.84,10.8,1,1
1.92,10.8,1,1
2,10.8,1,1
2.08,10.8,1,1
2.16,10.8,1,1
2.24,10.8,1,1
2.32,10.8,1,1
2.4,10.8,1,1
2.48,10.8,1,1
2.56,10.8,1,1
2.64,10.8,1,1
2.72,10.8,1,1
2.8,10.8,1,1
2.88,10.8,1,1
2.96,10.8,1,1
3.04,10.8,1,1
3.12,10.8,1,1
3.2,10.8,1,1
3.28,10.8,1,1
3.36,10.8,1,1
3.44,10.8,1,1
3.52,10.8,1,1
3.6,10.8,1,1
3.68,10.8,1,1
3.76,10.8,1,1
3.84,10.8,1,1
3.92,10.8,1,1
4,10.8,1,1
4.08,10.8,1,1
4.16,10.8,1,1
4.24,10.8,1,1
4.32,10.8,1,1
4.4,10.8,1,1
4.48,10.8,1,1
4.56,10.8,1,1
4.64,10.8,1,1
4.72,10.8,1,1
4.8,10.8,1,1
4.88,10.8,1,1
4.96,10.8,1,1
5.04,10.8,1,1
5.12,10.8,1,1
5.2,10.8,1,1
5.28,10.8,1,1
5.36,10.8,1,1
5.44,10.8,1,1
5.52,10.8,1,1
5.6,10.8,1,1
5.68,10.8,1,1
5.76,10.8,1,1
5.84,10.8,1,1
5.92,10.8,1,1
6,10.8,1,1
6.08,10.8,1,1
6.16,10.8,1,1
6.24,10.8,1,1
6.32,10.8,1,1
6.4,10.8,1,1
6.48,10.8,1,1
6.56,10.8,1,1
6.64,10.8,1,1
6.72,10.8,1,1
6.8,10.8,1,1
6.88,10.8,1,1
6.96,10.8,1,1
7.04,10.8,1,1
7.12,10.8,1,1
7.2,10.8,1,1
7.28,10.8,1,1
7.36,10.8,1,1
7.44,10.8,1,1
7.52,10.8,1,1
7.6,10.8,1,1
7.68,10.8,1,1
7.76,10.8,1,1
7.84,10.8,1,1
7.92,10.8,1,1
8,10.8,1,1
8.08,10.8,1,1
8.16,10.8,1,1
8.24,10.8,1,1
8.32,10.8,1,1
8.4,10.8,1,1
8.48,10.8,1,1
8.56,10.8,1,1
8.64,10.8,1,1
8.72,10.8,1,1
8.8,10.8,1,1
8.88,10.8,1,1
8.96,10.8,1,1
9.04,10.8,1,1
9.12,10.8,1,1
9.2,10.8,1,1
9.28,10.8,1,1
9.36,10.8,1,1
9.44,10.8,1,1
9.52,10.8,1,1
9.6,10.8,1,1
9.68,10.8,1,1
9.76,10.8,1,1
9.84,10.8,1,1
9.92,10.8,1,1
10,10.8,1,1
10.08,10.8,1,1
10.16,10.8,1,1
10.24,10.8,1,1
10.32,10.8,1,1
10.4,10.8,1,1
10.48,10.8,1,1
10.56,10.8,1,1
10.64,10.8,1,1
10.72,10.8,1,1
10.8,10.8,1,1
10.88,10.8,1,1
10.96,10.8,1,1
11.04,10.8,1,1
11.12,10.8,1,1
11.2,10.8,1,1
11.28,10.8,1,1
11.36,10.8,1,1
11.44,10.8,1,1
11.52,10.8,1,1
11.6,10.8,1,1
11.68,10.8,1,1
11.76,10.8,1,1
11.84,10.8,1,1
11.92,10.8,1,1
12,10.8,1,1
12.08,10.8,1,1
12.16,10.8,1,1
12.24,10.8,1,1
12.32,10.8,1,1
12.4,10.8,1,1
12.48,10.8,1,1
12.56,10.8,1,1
12.64,10.8,1,1
12.72,10.8,1,1
12.8,10.8,1,1
12.88,10.8,1,1
12.96,10.8,1,1
13.04,10.8,1,1
13.12,10.8,1,1
13.2,10.8,1,1
13.28,10.8,1,1
13.36,10.8,1,1
13.44,10.8,1,1
13.52,10.8,1,1
13.6,10.8,1,1
13.68,10.8,1,1
13.76,10.8,1,1
13.84,10.8,1,1
13.92,10.8,1,1
14,10.8,1,1
14.08,10.8,1,1
14.16,10.8,1,1
14.24,10.8,1,1
14.32,10.8,1,1
14.4,10.8,1,1
14.48,10.8,1,1
14.56,10.8,1,1
14.64,10.8,1,1
14.72,10.8,1,1
14.8,10.8,1,1
14.88,10.8,1,1
14.96,10.8,1,1
15.04,10.8,1,1
15.12,10.8,1,1
15.2,10.8,1,1
15.28,10.8,1,1
15.36,10.8,1,1
15.44,10.8,1,1
15.52,10.8,1,1
15.6,10.8,1,1
15.68,10.8,1,1
15.76,10.8,1,1
15.84,10.8,1,1
15.92,10.8,1,1
16,10.8,1,1
-16,10.88,1,1
-15.92,10.88,1,1
-15.84,10.88,1,1
-15.76,10.88,1,1
-15.68,10.88,1,1
-15.6,10.88,1,1
-15.52,10.88,1,1
-15.44,10.88,1,1
-15.36,10.88,1,1
-15.28,10.88,1,1
-15.2,10.88,1,1
-15.12,10.88,1,1
-15.04,10.88,1,1
-14.96,10.88,1,1
-14.88,10.88,1,1
-14.8,10.88,1,1
-14.72,10.88,1,1
-14.64,10.88,1,1
-14.56,10.88,1,1
-14.48,10.88,1,1
-14.4,10.88,1,1
-14.32,10.88,1,1
-14.24,10.88,1,1
-14.16,10.88,1,1
-14.08,10.88,1,1
-14,10.88,1,1
-13.92,10.88,1,1
-13.84,10.88,1,1
-13.76,10.88,1,1
-13.68,10.88,1,1
-13.6,10.88,1,1
-13.52,10.88,1,1
-13.44,10.88,1,1
-13.36,10.88,1,1
-13.28,10.88,1,1
-13.2,10.88,1,1
-13.12,10.88,1,1
-13.04,10.88,1,1
-12.96,10.88,1,1
-12.88,10.88,1,1
-12.8,10.88,1,1
-12.72,10.88,1,1
-12.64,10.88,1,1
-12.56,10.88,1,1
-12.48,10.88,1,1
-12.4,10.88,1,1
-12.32,10.88,1,1
-12.24,10.88,1,1
-12.16,10.88,1,1
-12.08,10.88,1,1
-12,10.88,1,1
-11.92,10.88,1,1
-11.84,10.88,1,1
-11.76,10.88,1,1
-11.68,10.88,1,1
-11.6,10.88,1,1
-11.52,10.88,1,1
-11.44,10.88,1,1
-11.36,10.88,1,1
-11.28,10.88,1,1
-11.2,10.88,1,1
-11.12,10.88,1,1
-11.04,10.88,1,1
-10.96,10.88,1,1
-10.88,10.88,1,1
-10.8,10.88,1,1
-10.72,10.88,1,1
-10.64,10.88,1,1
-10.56,10.88,1,1
-10.48,10.88,1,1
-10.4,10.88,1,1
-10.32,10.88,1,1
-10.24,10.88,1,1
-10.16,10.88,1,1
-10.08,10.88,1,1
-10,10.88,1,1
-9.92,10.88,1,1
-9.84,10.88,1,1
-9.76,10.88,1,1
-9.68,10.88,1,1
-9.6,10.88,1,1
-9.52,10.88,1,1
-9.44,10.88,1,1
-9.36,10.88,1,1
-9.28,10.88,1,1
-9.2,10.88,1,1
-9.12,10.88,1,1
-9.04,10.88,1,1
-8.96,10.88,1,1
-8.88,10.88,1,1
-8.8,10.88,1,1
-8.72,10.88,1,1
-8.64,10.88,1,1
-8.56,10.88,1,1
-8.48,10.88,1,1
-8.4,10.88,1,1
-8.32,10.88,1,1
-8.24,10.88,1,1
-8.16,10.88,1,1
-8.08,10.88,1,1
-8,10.88,1,1
-7.92,10.88,1,1
-7.84,10.88,1,1
-7.76,10.88,1,1
-7.68,10.88,1,1
-7.6,10.88,1,1
-7.52,10.88,1,1
-7.44,10.88,1,1
-7.36,10.88,1,1
-7.28,10.88,1,1
-7.2,10.88,1,1
-7.12,10.88,1,1
-7.04,10.88,1,1
-6.96,10.88,1,1
-6.88,10.88,1,1
-6.8,10.88,1,1
-6.72,10.88,1,1
-6.64,10.88,1,1
-6.56,10.88,1,1
-6.48,10.88,1,1
-6.4,10.88,1,1
-6.32,10.88,1,1
-6.24,10.88,1,1
-6.16,10.88,1,1
-6.08,10.88,1,1
-6,10.88,1,1
-5.92,10.88,1,1
-5.84,10.88,1,1
-5.76,10.88,1,1
-5.68,10.88,1,1
-5.6,10.88,1,1
-5.52,10.88,1,1
-5.44,10.88,1,1
-5.36,10.88,1,1
-5.28,10.88,1,1
-5.2,10.88,1,1
-5.12,10.88,1,1
-5.04,10.88,1,1
-4.96,10.88,1,1
-4.88,10.88,1,1
-4.8,10.88,1,1
-4.72,10.88,1,1
-4.64,10.88,1,1
-4.56,10.88,1,1
-4.48,10.88,1,1
-4.4,10.88,1,1
-4.32,10.88,1,1
-4.24,10.88,1,1
-4.16,10.88,1,1
-4.08,10.88,1,1
-4,10.88,1,1
-3.92,10.88,1,1
-3.84,10.88,1,1
-3.76,10.88,1,1
-3.68,10.88,1,1
-3.6,10.88,1,1
-3.52,10.88,1,1
-3.44,10.88,1,1
-3.36,10.88,1,1
-3.28,10.88,1,1
-3.2,10.88,1,1
-3.12,10.88,1,1
-3.04,10.88,1,1
-2.96,10.88,1,1
-2.88,10.88,1,1
-2.8,10.88,1,1
-2.72,10.88,1,1
-2.64,10.88,1,1
-2.56,10.88,1,1
-2.48,10.88,1,1
-2.4,10.88,1,1
-2.32,10.88,1,1
-2.24,10.88,1,1
-2.16,10.88,1,1
-2.08,10.88,1,1
-2,10.88,1,1
-1.92,10.88,1,1
-1.84,10.88,1,1
-1.76,10.88,1,1
-1.68,10.88,1,1
-1.6,10.88,1,1
-1.52,10.88,1,1
-1.44,10.88,1,1
-1.36,10.88,1,1
-1.28,10.88,1,1
-1.2,10.88,1,1
-1.12,10.88,1,1
-1.04,10.88,1,1
-0.96,10.88,1,1
-0.88,10.88,1,1
-0.8,10.88,1,1
-0.72,10.88,1,1
-0.64,10.88,1,1
-0.56,10.88,1,1
-0.48,10.88,1,1
-0.4,10.88,1,1
-0.32,10.88,1,1
-0.24,10.88,1,1
-0.16,10.88,1,1
-0.08,10.88,1,1
0,10.88,1,1
0.08,10.88,1,1
0.16,10.88,1,1
0.24,10.88,1,1
0.32,10.88,1,1
0.4,10.88,1,1
0.48,10.88,1,1
0.56,10.88,1,1
0.64,10.88,1,1
0.72,10.88,1,1
0.8,10.88,1,1
0.88,10.88,1,1
0.96,10.88,1,1
1.04,10.88,1,1
1.12,10.88,1,1
1.2,10.88,1,1
1.28,10.88,1,1
1.36,10.88,1,1
1.44,10.88,1,1
1.52,10.88,1,1
1.6,10.88,1,1
1.68,10.88,1,1
1.76,10.88,1,1
1.84,10.88,1,1
1.92,10.88,1,1
2,10.88,1,1
2.08,10.88,1,1
2.16,10.88,1,1
2.24,10.88,1,1
2.32,10.88,1,1
2.4,10.88,1,1
2.48,10.88,1,1
2.56,10.88,1,1
2.64,10.88,1,1
2.72,10.88,1,1
2.8,10.88,1,1
2.88,10.88,1,1
2.96,10.88,1,1
3.04,10.88,1,1
3.12,10.88,1,1
3.2,10.88,1,1
3.28,10.88,1,1
3.36,10.88,1,1
3.44,10.88,1,1
3.52,10.88,1,1
3.6,10.88,1,1
3.68,10.88,1,1
3.76,10.88,1,1
3.84,10.88,1,1
3.92,10.88,1,1
4,10.88,1,1
4.08,10.88,1,1
4.16,10.88,1,1
4.24,10.88,1,1
4.32,10.88,1,1
4.4,10.88,1,1
4.48,10.88,1,1
4.56,10.88,1,1
4.64,10.88,1,1
4.72,10.88,1,1
4.8,10.88,1,1
4.88,10.88,1,1
4.96,10.88,1,1
5.04,10.88,1,1
5.12,10.88,1,1
5.2,10.88,1,1
5.28,10.88,1,1
5.36,10.88,1,1
5.44,10.88,1,1
5.52,10.88,1,1
5.6,10.88,1,1
5.68,10.88,1,1
5.76,10.88,1,1
5.84,10.88,1,1
5.92,10.88,1,1
6,10.88,1,1
6.08,10.88,1,1
6.16,10.88,1,1
6.24,10.88,1,1
6.32,10.88,1,1
6.4,10.88,1,1
6.48,10.88,1,1
6.56,10.88,1,1
6.64,10.88,1,1
6.72,10.88,1,1
6.8,10.88,1,1
6.88,10.88,1,1
6.96,10.88,1,1
7.04,10.88,1,1
7.12,10.88,1,1
7.2,10.88,1,1
7.28,10.88,1,1
7.36,10.88,1,1
7.44,10.88,1,1
7.52,10.88,1,1
7.6,10.88,1,1
7.68,10.88,1,1
7.76,10.88,1,1
7.84,10.88,1,1
7.92,10.88,1,1
8,10.88,1,1
8.08,10.88,1,1
8.16,10.88,1,1
8.24,10.88,1,1
8.32,10.88,1,1
8.4,10.88,1,1
8.48,10.88,1,1
8.56,10.88,1,1
8.64,10.88,1,1
8.72,10.88,1,1
8.8,10.88,1,1
8.88,10.88,1,1
8.96,10.88,1,1
9.04,10.88,1,1
9.12,10.88,1,1
9.2,10.88,1,1
9.28,10.88,1,1
9.36,10.88,1,1
9.44,10.88,1,1
9.52,10.88,1,1
9.6,10.88,1,1
9.68,10.88,1,1
9.76,10.88,1,1
9.84,10.88,1,1
9.92,10.88,1,1
10,10.88,1,1
10.08,10.88,1,1
10.16,10.88,1,1
10.24,10.88,1,1
10.32,10.88,1,1
10.4,10.88,1,1
10.48,10.88,1,1
10.56,10.88,1,1
10.64,10.88,1,1
10.72,10.88,1,1
10.8,10.88,1,1
10.88,10.88,1,1
10.96,10.88,1,1
11.04,10.88,1,1
11.12,10.88,1,1
11.2,10.88,1,1
11.28,10.88,1,1
11.36,10.88,1,1
11.44,10.88,1,1
11.52,10.88,1,1
11.6,10.88,1,1
11.68,10.88,1,1
11.76,10.88,1,1
11.84,10.88,1,1
11.92,10.88,1,1
12,10.88,1,1
12.08,10.88,1,1
12.16,10.88,1,1
12.24,10.88,1,1
12.32,10.88,1,1
12.4,10.88,1,1
12.48,10.88,1,1
12.56,10.88,1,1
12.64,10.88,1,1
12.72,10.88,1,1
12.8,10.88,1,1
12.88,10.88,1,1
12.96,10.88,1,1
13.04,10.88,1,1
13.12,10.88,1,1
13.2,10.88,1,1
13.28,10.88,1,1
13.36,10.88,1,1
13.44,10.88,1,1
13.52,10.88,1,1
13.6,10.88,1,1
13.68,10.88,1,1
13.76,10.88,1,1
13.84,10.88,1,1
13.92,10.88,1,1
14,10.88,1,1
14.08,10.88,1,1
14.16,10.88,1,1
14.24,10.88,1,1
14.32,10.88,1,1
14.4,10.88,1,1
14.48,10.88,1,1
14.56,10.88,1,1
14.64,10.88,1,1
14.72,10.88,1,1
14.8,10.88,1,1
14.88,10.88,1,1
14.96,10.88,1,1
15.04,10.88,1,1
15.12,10.88,1,1
15.2,10.88,1,1
15.28,10.88,1,1
15.36,10.88,1,1
15.44,10.88,1,1
15.52,10.88,1,1
15.6,10.88,1,1
15.68,10.88,1,1
15.76,10.88,1,1
15.84,10.88,1,1
15.92,10.88,1,1
16,10.88,1,1
-16,10.96,1,1
-15.92,10.96,1,1
-15.84,10.96,1,1
-15.76,10.96,1,1
-15.68,10.96,1,1
-15.6,10.96,1,1
-15.52,10.96,1,1
-15.44,10.96,1,1
-15.36,10.96,1,1
-15.28,10.96,1,1
-15.2,10.96,1,1
-15.12,10.96,1,1
-15.04,10.96,1,1
-14.96,10.96,1,1
-14.88,10.96,1,1
-14.8,10.96,1,1
-14.72,10.96,1,1
-14.64,10.96,1,1
-14.56,10.96,1,1
-14.48,10.96,1,1
-14.4,10.96,1,1
-14.32,10.96,1,1
-14.24,10.96,1,1
-14.16,10.96,1,1
-14.08,10.96,1,1
-14,10.96,1,1
-13.92,10.96,1,1
-13.84,10.96,1,1
-13.76,10.96,1,1
-13.68,10.96,1,1
-13.6,10.96,1,1
-13.52,10.96,1,1
-13.44,10.96,1,1
-13.36,10.96,1,1
-13.28,10.96,1,1
-13.2,10.96,1,1
-13.12,10.96,1,1
-13.04,10.96,1,1
-12.96,10.96,1,1
-12.88,10.96,1,1
-12.8,10.96,1,1
-12.72,10.96,1,1
-12.64,10.96,1,1
-12.56,10.96,1,1
-12.48,10.96,1,1
-12.4,10.96,1,1
-12.32,10.96,1,1
-12.24,10.96,1,1
-12.16,10.96,1,1
-12.08,10.96,1,1
-12,10.96,1,1
-11.92,10.96,1,1
-11.84,10.96,1,1
-11.76,10.96,1,1
-11.68,10.96,1,1
-11.6,10.96,1,1
-11.52,10.96,1,1
-11.44,10.96,1,1
-11.36,10.96,1,1
-11.28,10.96,1,1
-11.2,10.96,1,1
-11.12,10.96,1,1
-11.04,10.96,1,1
-10.96,10.96,1,1
-10.88,10.96,1,1
-10.8,10.96,1,1
-10.72,10.96,1,1
-10.64,10.96,1,1
-10.56,10.96,1,1
-10.48,10.96,1,1
-10.4,10.96,1,1
-10.32,10.96,1,1
-10.24,10.96,1,1
-10.16,10.96,1,1
-10.08,10.96,1,1
-10,10.96,1,1
-9.92,10.96,1,1
-9.84,10.96,1,1
-9.76,10.96,1,1
-9.68,10.96,1,1
-9.6,10.96,1,1
-9.52,10.96,1,1
-9.44,10.96,1,1
-9.36,10.96,1,1
-9.28,10.96,1,1
-9.2,10.96,1,1
-9.12,10.96,1,1
-9.04,10.96,1,1
-8.96,10.96,1,1
-8.88,10.96,1,1
-8.8,10.96,1,1
-8.72,10.96,1,1
-8.64,10.96,1,1
-8.56,10.96,1,1
-8.48,10.96,1,1
-8.4,10.96,1,1
-8.32,10.96,1,1
-8.24,10.96,1,1
-8.16,10.96,1,1
-8.08,10.96,1,1
-8,10.96,1,1
-7.92,10.96,1,1
-7.84,10.96,1,1
-7.76,10.96,1,1
-7.68,10.96,1,1
-7.6,10.96,1,1
-7.52,10.96,1,1
-7.44,10.96,1,1
-7.36,10.96,1,1
-7.28,10.96,1,1
-7.2,10.96,1,1
-7.12,10.96,1,1
-7.04,10.96,1,1
-6.96,10.96,1,1
-6.88,10.96,1,1
-6.8,10.96,1,1
-6.72,10.96,1,1
-6.64,10.96,1,1
-6.56,10.96,1,1
